# Time:  ,  dy/dt  ,  y  , 
2.00000000e+00 , -2.48813943e+00 , 1.05882885e+00 , 
2.01000000e+00 , -2.47131930e+00 , 1.02988445e+00 , 
2.02000000e+00 , -2.45435870e+00 , 1.00113699e+00 , 
2.03000000e+00 , -2.43726158e+00 , 9.72588087e-01 , 
2.04000000e+00 , -2.42003185e+00 , 9.44239315e-01 , 
2.05000000e+00 , -2.40267341e+00 , 9.16092201e-01 , 
2.06000000e+00 , -2.38519012e+00 , 8.88148229e-01 , 
2.07000000e+00 , -2.36758581e+00 , 8.60408834e-01 , 
2.08000000e+00 , -2.34986428e+00 , 8.32875411e-01 , 
2.09000000e+00 , -2.33202932e+00 , 8.05549308e-01 , 
2.10000000e+00 , -2.31408467e+00 , 7.78431829e-01 , 
2.11000000e+00 , -2.29603405e+00 , 7.51524236e-01 , 
2.12000000e+00 , -2.27788116e+00 , 7.24827746e-01 , 
2.13000000e+00 , -2.25962965e+00 , 6.98343534e-01 , 
2.14000000e+00 , -2.24128316e+00 , 6.72072734e-01 , 
2.15000000e+00 , -2.22284529e+00 , 6.46016434e-01 , 
2.16000000e+00 , -2.20431962e+00 , 6.20175683e-01 , 
2.17000000e+00 , -2.18570969e+00 , 5.94551487e-01 , 
2.18000000e+00 , -2.16701901e+00 , 5.69144813e-01 , 
2.19000000e+00 , -2.14825107e+00 , 5.43956585e-01 , 
2.20000000e+00 , -2.12940932e+00 , 5.18987687e-01 , 
2.21000000e+00 , -2.11049719e+00 , 4.94238962e-01 , 
2.22000000e+00 , -2.09151806e+00 , 4.69711216e-01 , 
2.23000000e+00 , -2.07247532e+00 , 4.45405212e-01 , 
2.24000000e+00 , -2.05337228e+00 , 4.21321677e-01 , 
2.25000000e+00 , -2.03421225e+00 , 3.97461297e-01 , 
2.26000000e+00 , -2.01499850e+00 , 3.73824721e-01 , 
2.27000000e+00 , -1.99573427e+00 , 3.50412559e-01 , 
2.28000000e+00 , -1.97642278e+00 , 3.27225385e-01 , 
2.29000000e+00 , -1.95706720e+00 , 3.04263734e-01 , 
2.30000000e+00 , -1.93767067e+00 , 2.81528103e-01 , 
2.31000000e+00 , -1.91823633e+00 , 2.59018957e-01 , 
2.32000000e+00 , -1.89876724e+00 , 2.36736720e-01 , 
2.33000000e+00 , -1.87926647e+00 , 2.14681782e-01 , 
2.34000000e+00 , -1.85973704e+00 , 1.92854498e-01 , 
2.35000000e+00 , -1.84018194e+00 , 1.71255188e-01 , 
2.36000000e+00 , -1.82060413e+00 , 1.49884135e-01 , 
2.37000000e+00 , -1.80100654e+00 , 1.28741591e-01 , 
2.38000000e+00 , -1.78139208e+00 , 1.07827771e-01 , 
2.39000000e+00 , -1.76176359e+00 , 8.71428586e-02 , 
2.40000000e+00 , -1.74212393e+00 , 6.66870025e-02 , 
2.41000000e+00 , -1.72247589e+00 , 4.64603194e-02 , 
2.42000000e+00 , -1.70282225e+00 , 2.64628930e-02 , 
2.43000000e+00 , -1.68316574e+00 , 6.69477507e-03 , 
2.44000000e+00 , -1.66350908e+00 , -1.28440145e-02 , 
2.45000000e+00 , -1.64385494e+00 , -3.21534873e-02 , 
2.46000000e+00 , -1.62420597e+00 , -5.12336860e-02 , 
2.47000000e+00 , -1.60456478e+00 , -7.00846840e-02 , 
2.48000000e+00 , -1.58493395e+00 , -8.87065849e-02 , 
2.49000000e+00 , -1.56531604e+00 , -1.07099522e-01 , 
2.50000000e+00 , -1.54571356e+00 , -1.25263660e-01 , 
2.51000000e+00 , -1.52612901e+00 , -1.43199190e-01 , 
2.52000000e+00 , -1.50656484e+00 , -1.60906333e-01 , 
2.53000000e+00 , -1.48702347e+00 , -1.78385341e-01 , 
2.54000000e+00 , -1.46750731e+00 , -1.95636490e-01 , 
2.55000000e+00 , -1.44801871e+00 , -2.12660087e-01 , 
2.56000000e+00 , -1.42856000e+00 , -2.29456465e-01 , 
2.57000000e+00 , -1.40913349e+00 , -2.46025983e-01 , 
2.58000000e+00 , -1.38974144e+00 , -2.62369030e-01 , 
2.59000000e+00 , -1.37038609e+00 , -2.78486018e-01 , 
2.60000000e+00 , -1.35106966e+00 , -2.94377387e-01 , 
2.61000000e+00 , -1.33179431e+00 , -3.10043601e-01 , 
2.62000000e+00 , -1.31256218e+00 , -3.25485151e-01 , 
2.63000000e+00 , -1.29337541e+00 , -3.40702551e-01 , 
2.64000000e+00 , -1.27423606e+00 , -3.55696341e-01 , 
2.65000000e+00 , -1.25514619e+00 , -3.70467084e-01 , 
2.66000000e+00 , -1.23610782e+00 , -3.85015368e-01 , 
2.67000000e+00 , -1.21712295e+00 , -3.99341803e-01 , 
2.68000000e+00 , -1.19819354e+00 , -4.13447024e-01 , 
2.69000000e+00 , -1.17932150e+00 , -4.27331688e-01 , 
2.70000000e+00 , -1.16050876e+00 , -4.40996472e-01 , 
2.71000000e+00 , -1.14175717e+00 , -4.54442079e-01 , 
2.72000000e+00 , -1.12306857e+00 , -4.67669230e-01 , 
2.73000000e+00 , -1.10444479e+00 , -4.80678671e-01 , 
2.74000000e+00 , -1.08588758e+00 , -4.93471165e-01 , 
2.75000000e+00 , -1.06739872e+00 , -5.06047498e-01 , 
2.76000000e+00 , -1.04897991e+00 , -5.18408477e-01 , 
2.77000000e+00 , -1.03063285e+00 , -5.30554927e-01 , 
2.78000000e+00 , -1.01235920e+00 , -5.42487694e-01 , 
2.79000000e+00 , -9.94160585e-01 , -5.54207642e-01 , 
2.80000000e+00 , -9.76038620e-01 , -5.65715654e-01 , 
2.81000000e+00 , -9.57994872e-01 , -5.77012633e-01 , 
2.82000000e+00 , -9.40030889e-01 , -5.88099498e-01 , 
2.83000000e+00 , -9.22148184e-01 , -5.98977189e-01 , 
2.84000000e+00 , -9.04348247e-01 , -6.09646661e-01 , 
2.85000000e+00 , -8.86632535e-01 , -6.20108886e-01 , 
2.86000000e+00 , -8.69002479e-01 , -6.30364855e-01 , 
2.87000000e+00 , -8.51459481e-01 , -6.40415574e-01 , 
2.88000000e+00 , -8.34004915e-01 , -6.50262065e-01 , 
2.89000000e+00 , -8.16640126e-01 , -6.59905367e-01 , 
2.90000000e+00 , -7.99366433e-01 , -6.69346534e-01 , 
2.91000000e+00 , -7.82185125e-01 , -6.78586635e-01 , 
2.92000000e+00 , -7.65097465e-01 , -6.87626754e-01 , 
2.93000000e+00 , -7.48104688e-01 , -6.96467990e-01 , 
2.94000000e+00 , -7.31208002e-01 , -7.05111456e-01 , 
2.95000000e+00 , -7.14408587e-01 , -7.13558279e-01 , 
2.96000000e+00 , -6.97707598e-01 , -7.21809600e-01 , 
2.97000000e+00 , -6.81106160e-01 , -7.29866572e-01 , 
2.98000000e+00 , -6.64605375e-01 , -7.37730362e-01 , 
2.99000000e+00 , -6.48206315e-01 , -7.45402151e-01 , 
3.00000000e+00 , -6.31910028e-01 , -7.52883129e-01 , 
3.01000000e+00 , -6.15717535e-01 , -7.60174502e-01 , 
3.02000000e+00 , -5.99629831e-01 , -7.67277486e-01 , 
3.03000000e+00 , -5.83647886e-01 , -7.74193306e-01 , 
3.04000000e+00 , -5.67772642e-01 , -7.80923203e-01 , 
